pm_start_date,pm_end_date,pm_location,source,param_name,Desc,param_type,month_imputation_method,param_value
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_reached_from_named_mean_hdcount,Number of health departments reporting # of reported hours between case interview completion and contact notification.,manual,translate,48
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_reached_from_named_mean_mean,Mean # of reported hours between case interview completion and contact notification.,manual,translate,NA
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_reached_from_named_mean_median,Median # of reported hours between case interview completion and contact notification.,manual,translate,NA
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_reached_perc_hdcount,Number of health departments reporting % of Contacts Identified who were Notified,manual,translate,47
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_reached_perc_mean,Mean % of Contacts Identified who were Notified,manual,translate,55.6
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_reached_perc_median,Median % of Contacts Identified who were Notified,manual,translate,60.3
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_test_from_notified_hdcount,Number of health departments reporting % of Contacts Notified who are Tested within 14 days,manual,translate,42
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_test_from_notified_mean,Mean % of Contacts Notified who are Tested within 14 days,manual,translate,33.1
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_test_from_notified_median,Median % of Contacts Notified who are Tested within 14 days,manual,translate,26
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_percent_naming_contcts_hdcount,Number of health departments reporting % of Cases that Provided at Least 1 Contact during Interview,manual,translate,49
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_percent_naming_contcts_mean,Mean % of Cases that Provided at Least 1 Contact during Interview,manual,translate,50.8
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_percent_naming_contcts_median,Median % of Cases that Provided at Least 1 Contact during Interview,manual,translate,55
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",staff_hired_ci_count,Number of staff hired to conduct case investigations,manual,spread_cases,26288
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",staff_hired_ci_per_health_dept_mean,The mean number of case investigators hired across reporting health departments,manual,spread_cases,487
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",staff_hired_ct_count,Number of staff hired to conduct contact tracing,manual,spread_cases,23383
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",staff_hired_ct_per_health_dept_mean,The mean number of contact tracers hired across reporting health departments,manual,spread_cases,425
07/01/2021,07/31/2021,AZ,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,325.97989693662277
07/01/2021,07/31/2021,AZ,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,380.97605121089856
07/01/2021,07/31/2021,AZ,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,141252
07/01/2021,07/31/2021,AZ,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,66.55937695948292
07/01/2021,07/31/2021,Alaska,Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.,cases_reached_from_exposure_mean,"Time from exposure to getting in touch with primary case, type can be added to specify med, mean, etc",manual,translate,150
07/01/2021,07/31/2021,Alaska,Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.,contacts_named_ratio_mean,The ratio of number of contacts named through case investigations over the number of cases interviewed.  Means and medians are taken with respect to cases. ,manual,translate,3.3
07/01/2021,07/31/2021,CA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,7873.663603102091
07/01/2021,07/31/2021,CA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,41658.29023735397
07/01/2021,07/31/2021,CA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,8661818
07/01/2021,07/31/2021,CA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1744.5205894301412
07/01/2021,07/31/2021,Chicago,"Unified Response to COVID-19 Case Investigation and Contact Tracing, Chicago, December 2020-April 2021.",monetary_cost,"cost to public health budget This could also be cost per index case, cost per close contact, cost per interviewed case (to delineate the difference in cost when they were unsuccessful? re: HIV costing paper)",NA,spread_even,2833333.3333333335
07/01/2021,07/31/2021,DC,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,260.9854287520718
07/01/2021,07/31/2021,DC,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,7161.6818302780475
07/01/2021,07/31/2021,DC,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,500000
07/01/2021,07/31/2021,DC,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,162.97655075046458
07/01/2021,07/31/2021,HI,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,252.27814940904
07/01/2021,07/31/2021,HI,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,3385.3074999834103
07/01/2021,07/31/2021,HI,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
07/01/2021,07/31/2021,HI,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,79.05999965381014
07/01/2021,07/31/2021,MA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,592.5153225763945
07/01/2021,07/31/2021,MA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,6292.912790017353
07/01/2021,07/31/2021,MA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1555562.57142857
07/01/2021,07/31/2021,MA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,307.4156710469116
07/01/2021,07/31/2021,MD,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,368.40682008056393
