"param_name","periods","param_value","pm_start_date","metric","source","hd_summary","impt_type","df_type","pm_location","date","cases_interviewed","contacts_interviewed","digital","comb_loc_date","impt_type_alpha","count","impt_median","impt_count","metric_color","month_year","incl"
"contacts_reached_from_exposure_mean","B",29.8936858302278,2020-12-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2020-12-01,NA,NA,"digital","(digital) WA, 2020-12-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-12-01,0
"contacts_reached_from_exposure_mean","C",29.4695140553268,2020-12-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2020-12-01,NA,NA,"digital","(digital) WA, 2020-12-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-12-01,0
"contacts_reached_from_exposure_mean","D",24.2416611702666,2020-12-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2020-12-01,NA,NA,"digital","(digital) WA, 2020-12-01",0.1,31158.8857430156,31158.8857430156,TRUE,"imputed",2020-12-01,0
"hd_cases_positive_from_test_mean_mean","B",60,2020-11-01,"mean","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2020-11-01,1859220,1024483.1408376,"manual","(manual) 64 HD accross US and collonies, 2020-11-01",0,1859220,3675.29481015143,FALSE,"mean",2020-11-01,1
"hd_cases_reached_from_positive_mean_mean","C",64.8,2020-11-01,"mean","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2020-11-01,1859220,1024483.1408376,"manual","(manual) 64 HD accross US and collonies, 2020-11-01",0,1859220,3675.29481015143,FALSE,"mean",2020-11-01,1
"hd_contacts_reached_from_named_mean_mean","D",31.2,2020-11-01,"mean","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2020-11-01,1859220,1024483.1408376,"manual","(manual) 64 HD accross US and collonies, 2020-11-01",0,1024483.1408376,31158.8857430156,FALSE,"mean",2020-11-01,1
"hd_cases_positive_from_test_mean_median","B",48,2020-11-01,"med","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2020-11-01,1859220,1024483.1408376,"manual","(manual) 64 HD accross US and collonies, 2020-11-01",0,1859220,6090.02494734038,FALSE,"med",2020-11-01,1
"hd_cases_reached_from_positive_mean_median","C",48,2020-11-01,"med","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2020-11-01,1859220,1024483.1408376,"manual","(manual) 64 HD accross US and collonies, 2020-11-01",0,1859220,6090.02494734038,FALSE,"med",2020-11-01,1
"cases_test_from_sympt_mean","A",64.8,2020-11-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","reported","outer_abs","King County",2020-11-01,6257.97662855084,NA,"manual","(manual) King County, 2020-11-01",0,6257.97662855084,3675.29481015143,FALSE,"mean",2020-11-01,1
"cases_reached_from_test_mean","B",41.0915309223446,2020-11-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2020-11-01,6257.97662855084,NA,"manual","(manual) King County, 2020-11-01",0.1,6257.97662855084,3675.29481015143,FALSE,"mean",2020-11-01,1
"cases_reached_from_test_mean","C",40.5084690776554,2020-11-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2020-11-01,6257.97662855084,NA,"manual","(manual) King County, 2020-11-01",0.1,6257.97662855084,3675.29481015143,FALSE,"mean",2020-11-01,1
"cases_positive_from_test_med","B",24,2020-11-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-11-01,75264.9759768251,NA,"manual","(manual) New York, 2020-11-01",0,75264.9759768251,6090.02494734038,FALSE,"med",2020-11-01,1
"cases_reached_from_positive_med","C",48,2020-11-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-11-01,75264.9759768251,NA,"manual","(manual) New York, 2020-11-01",0,75264.9759768251,6090.02494734038,FALSE,"med",2020-11-01,1
"contacts_reached_from_named_med","D",5.76,2020-11-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-11-01,75264.9759768251,NA,"manual","(manual) New York, 2020-11-01",0,5037.19503453868,5037.19503453868,TRUE,"imputed",2020-11-01,0
"contacts_reached_from_named_med","D",4.8,2020-11-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-11-01,52003.8945502637,43157.3425730474,"manual","(manual) New York City, 2020-11-01",0,43157.3425730474,5037.19503453868,FALSE,"med",2020-11-01,1
"cases_test_from_sympt_med","A",50.4,2020-11-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-11-01,52003.8945502637,43157.3425730474,"manual","(manual) New York City, 2020-11-01",0,52003.8945502637,6090.02494734038,FALSE,"med",2020-11-01,1
"cases_reached_from_test_med","B",31.4229354112047,2020-11-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-11-01,52003.8945502637,43157.3425730474,"manual","(manual) New York City, 2020-11-01",0.1,52003.8945502637,6090.02494734038,FALSE,"med",2020-11-01,1
"cases_reached_from_test_med","C",30.9770645887953,2020-11-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-11-01,52003.8945502637,43157.3425730474,"manual","(manual) New York City, 2020-11-01",0.1,52003.8945502637,6090.02494734038,FALSE,"med",2020-11-01,1
"cases_reached_from_positive_med","C",0,2020-11-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-11-01,2344.09916737501,1347.1045226343,"manual","(manual) New York City , 2020-11-01",0,2344.09916737501,6090.02494734038,FALSE,"med",2020-11-01,1
"contacts_reached_from_named_med","D",0,2020-11-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-11-01,2344.09916737501,1347.1045226343,"manual","(manual) New York City , 2020-11-01",0,1347.1045226343,5037.19503453868,FALSE,"med",2020-11-01,1
"cases_test_from_sympt_med","A",72,2020-11-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-11-01,2344.09916737501,1347.1045226343,"manual","(manual) New York City , 2020-11-01",0,2344.09916737501,6090.02494734038,FALSE,"med",2020-11-01,1
"cases_positive_from_test_med","B",72,2020-11-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-11-01,2344.09916737501,1347.1045226343,"manual","(manual) New York City , 2020-11-01",0,2344.09916737501,6090.02494734038,FALSE,"med",2020-11-01,1
"cases_positive_from_test_mean","B",13.68,2020-11-01,"mean","Benchmarking SARS CoV-2 Infection in the Workplace to Support Continuity of Operations.%%%Oak Ridge National Laboratory%%%manual","no","reported","outer_abs","Oak Ridge National Laboratory",2020-11-01,NA,NA,"manual","(manual) Oak Ridge National Laboratory, 2020-11-01",0,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-11-01,0
"contacts_reached_from_named_med","D",0,2020-11-01,"med","The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.%%%VT%%%manual","no","reported","outer_abs","VT",2020-11-01,400.855215988528,NA,"manual","(manual) VT, 2020-11-01",0,5037.19503453868,5037.19503453868,TRUE,"imputed",2020-11-01,0
"cases_reached_from_test_med","B",24.1714887778498,2020-11-01,"med","The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.%%%VT%%%manual","no","inner","outer_abs","VT",2020-11-01,400.855215988528,NA,"manual","(manual) VT, 2020-11-01",0.1,400.855215988528,6090.02494734038,FALSE,"med",2020-11-01,1
"cases_reached_from_test_med","C",23.8285112221502,2020-11-01,"med","The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.%%%VT%%%manual","no","inner","outer_abs","VT",2020-11-01,400.855215988528,NA,"manual","(manual) VT, 2020-11-01",0.1,400.855215988528,6090.02494734038,FALSE,"med",2020-11-01,1
"contacts_reached_from_exposure_mean","A",43.5951389441788,2020-11-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2020-11-01,NA,NA,"digital","(digital) WA, 2020-11-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-11-01,0
"contacts_reached_from_exposure_mean","B",29.8936858302278,2020-11-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2020-11-01,NA,NA,"digital","(digital) WA, 2020-11-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-11-01,0
"contacts_reached_from_exposure_mean","C",29.4695140553268,2020-11-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2020-11-01,NA,NA,"digital","(digital) WA, 2020-11-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-11-01,0
"contacts_reached_from_exposure_mean","D",24.2416611702666,2020-11-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2020-11-01,NA,NA,"digital","(digital) WA, 2020-11-01",0.1,31158.8857430156,31158.8857430156,TRUE,"imputed",2020-11-01,0
"cases_reached_from_exposure_mean","A",71.1354070575481,2020-10-01,"mean","Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.%%%Alaska%%%manual","no","inner","outer_abs","Alaska",2020-10-01,NA,NA,"manual","(manual) Alaska, 2020-10-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-10-01,0
"cases_reached_from_exposure_mean","B",48.7783629433221,2020-10-01,"mean","Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.%%%Alaska%%%manual","no","inner","outer_abs","Alaska",2020-10-01,NA,NA,"manual","(manual) Alaska, 2020-10-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-10-01,0
"cases_reached_from_exposure_mean","C",48.0862299991298,2020-10-01,"mean","Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.%%%Alaska%%%manual","no","inner","outer_abs","Alaska",2020-10-01,NA,NA,"manual","(manual) Alaska, 2020-10-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-10-01,0
"cases_test_from_sympt_mean","A",64.8,2020-10-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","reported","outer_abs","King County",2020-10-01,2207.08235057584,NA,"manual","(manual) King County, 2020-10-01",0,2207.08235057584,3675.29481015143,FALSE,"mean",2020-10-01,1
"cases_reached_from_test_mean","B",41.0915309223446,2020-10-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2020-10-01,2207.08235057584,NA,"manual","(manual) King County, 2020-10-01",0.1,2207.08235057584,3675.29481015143,FALSE,"mean",2020-10-01,1
"cases_reached_from_test_mean","C",40.5084690776554,2020-10-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2020-10-01,2207.08235057584,NA,"manual","(manual) King County, 2020-10-01",0.1,2207.08235057584,3675.29481015143,FALSE,"mean",2020-10-01,1
